386,Temperature [C],100000[Pa] ISBL="Isobaric surface"
387,Relative humidity [%],100000[Pa] ISBL="Isobaric surface"
388,Total cloud cover [%],100000[Pa] ISBL="Isobaric surface"
389,Vertical velocity (pressure) [Pa/s],100000[Pa] ISBL="Isobaric surface"
390,Verical velocity (geometric) [m/s],100000[Pa] ISBL="Isobaric surface"
391,u-component of wind [m/s],100000[Pa] ISBL="Isobaric surface"
392,v-component of wind [m/s],100000[Pa] ISBL="Isobaric surface"
393,Absolute vorticity [1/s],100000[Pa] ISBL="Isobaric surface"
394,Cloud mixing ratio [kg/kg],100000[Pa] ISBL="Isobaric surface"
395,Ice water mixing ratio [kg/kg],100000[Pa] ISBL="Isobaric surface"
396,Rain mixing ratio [kg/kg],100000[Pa] ISBL="Isobaric surface"
397,Snow mixing ratio [kg/kg],100000[Pa] ISBL="Isobaric surface"
398,Graupel (snow pellets) [kg/kg],100000[Pa] ISBL="Isobaric surface"
399,Ozone Mixing Ratio [kg/kg],100000[Pa] ISBL="Isobaric surface"
400,MSLP (Eta model reduction) [Pa],0[-] MSL="Mean sea level"
401,Geopotential height [gpm],100000[Pa] ISBL="Isobaric surface"
402,Pressure [Pa],0[-] SFC="Ground or water surface"
403,Geopotential height [gpm],0[-] SFC="Ground or water surface"
404,Temperature [C],0[-] SFC="Ground or water surface"
405,Soil temperature [C],0-0.1[m] DBLL="Depth below land surface"
406,Volumetric Soil Moisture Content [Fraction],0-0.1[m] DBLL="Depth below land surface"
407,Soil temperature [C],0.1-0.4[m] DBLL="Depth below land surface"
408,Volumetric Soil Moisture Content [Fraction],0.1-0.4[m] DBLL="Depth below land surface"
409,Soil temperature [C],0.4-1[m] DBLL="Depth below land surface"
410,Volumetric Soil Moisture Content [Fraction],0.4-1[m] DBLL="Depth below land surface"
411,Soil temperature [C],1-2[m] DBLL="Depth below land surface"
412,Volumetric Soil Moisture Content [Fraction],1-2[m] DBLL="Depth below land surface"
413,Water equivalent of accumulated snow depth [kg/(m^2)],0[-] SFC="Ground or water surface"
414,Snow depth [m],0[-] SFC="Ground or water surface"
415,Temperature [C],2[m] HTGL="Specified height level above ground"
416,Specific humidity [kg/kg],2[m] HTGL="Specified height level above ground"
417,Dew point temperature [C],2[m] HTGL="Specified height level above ground"
418,Relative humidity [%],2[m] HTGL="Specified height level above ground"
419,|(prodType 0, cat 0, subcat 21) [-]|,2[m] HTGL="Specified height level above ground"
420,u-component of wind [m/s],10[m] HTGL="Specified height level above ground"
421,v-component of wind [m/s],10[m] HTGL="Specified height level above ground"
422,Ice growth rate [m/s],10[m] GPML="Specific altitude above mean sea level"
423,Percent frozen precipitation [%],0[-] SFC="Ground or water surface"
424,Precipitation rate [kg/(m^2 s)],0[-] SFC="Ground or water surface"
425,Categorical Snow [0=no; 1=yes],0[-] SFC="Ground or water surface"
426,Categorical Ice Pellets [0=no; 1=yes],0[-] SFC="Ground or water surface"
427,Categorical Freezing Rain [0=no; 1=yes],0[-] SFC="Ground or water surface"
428,Categorical Rain [0=no; 1=yes],0[-] SFC="Ground or water surface"
429,Wilting Point [Fraction],0[-] SFC="Ground or water surface"
430,Field Capacity [fraction],0[-] SFC="Ground or water surface"
431,SunShine duration [s],0[-] SFC="Ground or water surface"
432,Surface Lifted Index [C],0[-] SFC="Ground or water surface"
433,Convective available potential energy [J/kg],0[-] SFC="Ground or water surface"
434,Convective inhibition [J/kg],0[-] SFC="Ground or water surface"
435,Precipitable water [kg/(m^2)],0[-] EATM="Entire atmosphere (considered as a single layer)"
436,Cloud water [kg/(m^2)],0[-] EATM="Entire atmosphere (considered as a single layer)"
437,Relative humidity [%],0[-] EATM="Entire atmosphere (considered as a single layer)"
438,Total ozone [Dobson],0[-] EATM="Entire atmosphere (considered as a single layer)"
439,Storm relative helicity [J/kg],3000-0[m] HTGL="Specified height level above ground"
440,U-Component Storm Motion [m/s],6000-0[m] HTGL="Specified height level above ground"
441,V-Component Storm Motion [m/s],6000-0[m] HTGL="Specified height level above ground"
442,Pressure [Pa],0[-] TRO="Tropopause"
443,ICAO Standard Atmosphere Reference Height [m],0[-] TRO="Tropopause"
444,Geopotential height [gpm],0[-] TRO="Tropopause"
445,Temperature [C],0[-] TRO="Tropopause"
446,u-component of wind [m/s],0[-] TRO="Tropopause"
447,v-component of wind [m/s],0[-] TRO="Tropopause"
448,Vertical speed sheer [1/s],0[-] TRO="Tropopause"
449,Pressure [Pa],0[-] MWSL="Maximum wind level"
450,ICAO Standard Atmosphere Reference Height [m],0[-] MWSL="Maximum wind level"
451,Geopotential height [gpm],0[-] MWSL="Maximum wind level"
452,u-component of wind [m/s],0[-] MWSL="Maximum wind level"
453,v-component of wind [m/s],0[-] MWSL="Maximum wind level"
454,Temperature [C],0[-] MWSL="Maximum wind level"
455,u-component of wind [m/s],20[m] HTGL="Specified height level above ground"
456,v-component of wind [m/s],20[m] HTGL="Specified height level above ground"
457,u-component of wind [m/s],30[m] HTGL="Specified height level above ground"
458,v-component of wind [m/s],30[m] HTGL="Specified height level above ground"
459,u-component of wind [m/s],40[m] HTGL="Specified height level above ground"
460,v-component of wind [m/s],40[m] HTGL="Specified height level above ground"
461,u-component of wind [m/s],50[m] HTGL="Specified height level above ground"
462,v-component of wind [m/s],50[m] HTGL="Specified height level above ground"
463,Temperature [C],80[m] HTGL="Specified height level above ground"
464,Specific humidity [kg/kg],80[m] HTGL="Specified height level above ground"
465,Pressure [Pa],80[m] HTGL="Specified height level above ground"
466,u-component of wind [m/s],80[m] HTGL="Specified height level above ground"
467,v-component of wind [m/s],80[m] HTGL="Specified height level above ground"
468,Temperature [C],100[m] HTGL="Specified height level above ground"
469,u-component of wind [m/s],100[m] HTGL="Specified height level above ground"
470,v-component of wind [m/s],100[m] HTGL="Specified height level above ground"
471,Temperature [C],1829[m] GPML="Specific altitude above mean sea level"
472,u-component of wind [m/s],1829[m] GPML="Specific altitude above mean sea level"
473,v-component of wind [m/s],1829[m] GPML="Specific altitude above mean sea level"
474,Temperature [C],2743[m] GPML="Specific altitude above mean sea level"
475,u-component of wind [m/s],2743[m] GPML="Specific altitude above mean sea level"
476,v-component of wind [m/s],2743[m] GPML="Specific altitude above mean sea level"
477,Temperature [C],3658[m] GPML="Specific altitude above mean sea level"
478,u-component of wind [m/s],3658[m] GPML="Specific altitude above mean sea level"
479,v-component of wind [m/s],3658[m] GPML="Specific altitude above mean sea level"
480,Geopotential height [gpm],0[-] 0DEG="Level of 0 degree C isotherm"
481,Relative humidity [%],0[-] 0DEG="Level of 0 degree C isotherm"
482,Geopotential height [gpm],0[-] HTFL="Highest tropospheric freezing level"
483,Relative humidity [%],0[-] HTFL="Highest tropospheric freezing level"
484,Temperature [C],3000-0[Pa] SPDL="Level at specified pressure difference from ground to level"
485,Relative humidity [%],3000-0[Pa] SPDL="Level at specified pressure difference from ground to level"
486,Specific humidity [kg/kg],3000-0[Pa] SPDL="Level at specified pressure difference from ground to level"
487,u-component of wind [m/s],3000-0[Pa] SPDL="Level at specified pressure difference from ground to level"
488,v-component of wind [m/s],3000-0[Pa] SPDL="Level at specified pressure difference from ground to level"
489,Best (4 layer) Lifted Index [C],0[-] SFC="Ground or water surface"
490,Convective available potential energy [J/kg],18000-0[Pa] SPDL="Level at specified pressure difference from ground to level"
491,Convective inhibition [J/kg],18000-0[Pa] SPDL="Level at specified pressure difference from ground to level"
492,Planetary Boundary Layer Height [m],0[-] SFC="Ground or water surface"
493,Relative humidity [%],0.33-1['sigma' value] SIGL="Sigma level"
494,Relative humidity [%],0.44-1['sigma' value] SIGL="Sigma level"
495,Relative humidity [%],0.72-0.94['sigma' value] SIGL="Sigma level"
496,Relative humidity [%],0.44-0.72['sigma' value] SIGL="Sigma level"
497,Temperature [C],0.995['sigma' value] SIGL="Sigma level"
498,Potential temperature [C],0.995['sigma' value] SIGL="Sigma level"
499,Relative humidity [%],0.995['sigma' value] SIGL="Sigma level"
500,u-component of wind [m/s],0.995['sigma' value] SIGL="Sigma level"
501,v-component of wind [m/s],0.995['sigma' value] SIGL="Sigma level"
502,Vertical velocity (pressure) [Pa/s],0.995['sigma' value] SIGL="Sigma level"
503,Convective available potential energy [J/kg],25500-0[Pa] SPDL="Level at specified pressure difference from ground to level"
504,Convective inhibition [J/kg],25500-0[Pa] SPDL="Level at specified pressure difference from ground to level"
505,Pressure of level from which parcel was lifted [Pa],25500-0[Pa] SPDL="Level at specified pressure difference from ground to level"
506,Land cover (1=land; 2=sea) [Proportion],0[-] SFC="Ground or water surface"
507,Ice cover [Proportion],0[-] SFC="Ground or water surface"
508,u-component of wind [m/s],0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
509,v-component of wind [m/s],0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
510,Temperature [C],0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
511,Geopotential height [gpm],0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
512,Pressure [Pa],0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
513,Vertical speed sheer [1/s],0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
514,u-component of wind [m/s],-0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
515,v-component of wind [m/s],-0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
516,Temperature [C],-0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
517,Geopotential height [gpm],-0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
518,Pressure [Pa],-0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
519,Vertical speed sheer [1/s],-0.000002[(K m^2)/(kg s)] PVL="Potential vorticity surface"
520,Pressure reduced to MSL [Pa],0[-] MSL="Mean sea level"
521,5-Wave Geopotential Height [gpm],50000[Pa] ISBL="Isobaric surface"
